gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin,dragonSoul,blueTopChampion,blueJgChampion,blueMidChampion,blueAdcChampion,blueSupChampion,redTopChampion,redJgChampion,redMidChampion,redAdcChampion,redSupChampion
4468947344,1,19,3,1,3,5,2,1,1,0,0,15530,6.8,17181,221,60,196,-183,22.1,1553.0,29,2,0,5,3,4,1,0,1,0,15334,7.0,17364,202,52,-196,183,20.2,1533.4,Chemtech,Ambessa,LeeSin,Jayce,Corki,Janna,Riven,Jayce,Mel,Kaisa,Braum
4470019364,0,16,1,1,3,8,1,0,0,0,0,14637,6.8,17706,193,48,-2433,-1687,19.3,1463.7,17,3,0,8,3,3,0,0,0,0,17070,7.2,19393,223,43,2433,1687,22.3,1707.0,Hextech,KSante,Aatrox,Zoe,Taliyah,Lulu,Jayce,Khazix,Ryze,Ezreal,Thresh
4518792896,0,13,1,1,7,8,6,0,0,0,0,15312,6.4,15636,167,45,-1352,-1180,16.7,1531.2,19,6,0,8,7,7,1,1,0,0,16664,6.4,16816,220,41,1352,1180,22.0,1666.4,Chemtech,Renekton,DrMundo,Yasuo,Smolder,Neeko,Fiora,DrMundo,Ahri,Zeri,Senna
4488593539,1,13,7,0,8,5,7,1,1,0,0,17677,7.2,19493,233,66,1715,1973,23.3,1767.7,16,1,1,5,8,8,0,0,0,0,15962,7.2,17520,198,57,-1715,-1973,19.8,1596.2,Cloud,Aatrox,Nocturne,Ryze,Mel,Neeko,Irelia,LeeSin,Malzahar,Tristana,Rakan
4494846139,1,14,1,1,9,4,10,0,0,0,0,18689,7.2,19882,235,51,3634,2422,23.5,1868.9,20,4,0,4,9,1,0,0,0,0,15055,6.6,17460,223,47,-3634,-2422,22.3,1505.5,Hextech,Aatrox,Viego,Mel,Mel,Karma,Sion,Karthus,Syndra,Tristana,Senna
4444198769,0,15,1,1,8,6,18,0,0,0,0,17008,6.8,16636,206,40,801,-1533,20.6,1700.8,14,1,0,6,8,6,0,0,0,0,16207,7.0,18169,223,48,-801,1533,22.3,1620.7,Cloud,Zaahen,Aatrox,Viktor,MissFortune,Pantheon,Fiora,Ambessa,Ahri,Mel,Lulu
4511414132,0,13,3,1,5,5,7,0,0,0,0,15658,7.0,17569,224,45,-1047,-1618,22.4,1565.8,14,3,0,5,5,5,0,0,0,0,16705,7.2,19187,251,54,1047,1618,25.1,1670.5,Chemtech,Vladimir,Aatrox,Yone,Lucian,Renata,Riven,Ambessa,Zoe,Tristana,Senna
4500070797,0,14,3,0,5,7,2,0,0,0,0,14318,6.6,16916,180,45,-1575,-1224,18.0,1431.8,14,0,1,7,5,5,1,1,0,0,15893,7.0,18140,193,50,1575,1224,19.3,1589.3,Ocean,Riven,DrMundo,Ryze,Lucian,Poppy,Riven,LeeSin,Ahri,Kalista,Sona
4463158250,0,16,2,0,8,9,10,1,1,0,0,16262,6.8,17436,186,59,-867,62,18.6,1626.2,12,4,1,9,8,11,0,0,0,0,17129,7.0,17374,212,44,867,-62,21.2,1712.9,Ocean,Jayce,Jayce,Ekko,Zeri,Sona,Jax,Sylas,Cassiopeia,Tristana,Rell
4471792481,0,11,0,0,6,15,8,0,0,0,0,15653,6.4,16813,158,43,-6105,-4065,15.8,1565.3,11,0,1,15,6,13,0,0,0,1,21758,7.8,20878,223,64,6105,4065,22.3,2175.8,Hextech,Renekton,Chogath,Taliyah,Ezreal,Nautilus,Vladimir,Aatrox,Cassiopeia,Kalista,Poppy
4484826568,0,14,2,0,5,9,3,1,1,0,0,15908,6.8,16828,211,44,-2080,-1117,21.1,1590.8,17,4,1,9,5,10,0,0,0,0,17988,7.0,17945,247,44,2080,1117,24.7,1798.8,Ocean,Gwen,Viego,Malzahar,Yunara,Janna,Irelia,DrMundo,Cassiopeia,Sivir,Poppy
4487506155,1,35,3,0,5,3,3,2,1,1,0,15884,7.2,19448,241,48,322,1377,24.1,1588.4,22,23,1,3,5,3,0,0,0,0,15562,7.2,18071,236,63,-322,-1377,23.6,1556.2,Cloud,Irelia,Karthus,Orianna,Kalista,Janna,Gwen,Jayce,Sylas,Sivir,Bard
4455587892,1,39,1,1,7,4,3,0,0,0,0,17399,7.4,20087,245,60,2105,2310,24.5,1739.9,22,14,0,4,7,5,0,0,0,0,15294,7.0,17777,205,52,-2105,-2310,20.5,1529.4,Infernal,Vayne,MonkeyKing,Zoe,Ziggs,Nautilus,Aurora,Jayce,Yone,Jhin,Nautilus
4492860454,0,15,2,0,9,3,12,0,0,0,0,17892,7.2,18969,215,56,1873,883,21.5,1789.2,16,1,1,3,9,2,1,1,0,0,16019,7.0,18086,249,56,-1873,-883,24.9,1601.9,Mountain,Aatrox,Zed,Taliyah,Caitlyn,Thresh,Vladimir,XinZhao,Jayce,Zeri,Bard
4498847348,1,18,2,1,11,3,19,1,1,0,0,18348,7.2,19343,226,60,3294,1808,22.6,1834.8,38,4,0,3,11,3,0,0,0,0,15054,6.8,17535,218,44,-3294,-1808,21.8,1505.4,Cloud,Vayne,Rengar,Yasuo,Sivir,Janna,Gnar,Rengar,Mel,Corki,Pantheon
4437508160,0,12,2,0,2,6,3,0,0,0,0,14287,6.6,17457,225,43,-3045,-1380,22.5,1428.7,14,3,1,6,2,7,2,1,1,0,17332,7.2,18837,261,40,3045,1380,26.1,1733.2,Chemtech,Jayce,Zed,Ahri,Jhin,Sona,Rumble,LeeSin,Neeko,Tristana,Karma
4527305212,0,17,3,0,6,10,7,1,1,0,0,16024,6.4,15686,202,40,-1307,-814,20.2,1602.4,19,2,1,10,6,21,0,0,0,0,17331,6.6,16500,201,43,1307,814,20.1,1733.1,Hextech,Shen,Rengar,Jayce,Aphelios,Poppy,Jayce,Khazix,Akali,Taliyah,Nami
4472722581,0,13,4,0,5,4,4,0,0,0,0,17039,7.4,19626,261,60,1116,1123,26.1,1703.9,17,1,1,4,5,3,1,1,0,0,15923,7.0,18503,221,60,-1116,-1123,22.1,1592.3,Infernal,Vayne,Nocturne,Sylas,Lucian,Sona,Vayne,Rengar,Syndra,Aphelios,Leona
4504998560,1,13,1,1,9,10,10,0,0,0,0,17827,7.2,18573,216,35,24,983,21.6,1782.7,16,3,0,10,9,11,1,0,1,0,17803,6.8,17590,204,52,-24,-983,20.4,1780.3,Mountain,Gnar,Ambessa,Taliyah,Sivir,Thresh,Ambessa,Jayce,Yone,Ashe,Nami
4490735415,1,17,3,0,7,4,5,1,1,0,0,16819,7.2,18725,239,60,707,1960,23.9,1681.9,37,2,1,4,7,3,0,0,0,0,16112,6.8,16765,198,52,-707,-1960,19.8,1611.2,Infernal,Gnar,Nidalee,Ekko,Zeri,Nautilus,Jax,XinZhao,Ekko,MissFortune,Braum
4465315065,0,21,4,0,2,9,1,0,0,0,0,13709,6.4,15514,199,40,-4681,-2497,19.9,1370.9,18,4,1,9,2,18,1,1,0,0,18390,7.0,18011,230,51,4681,2497,23.0,1839.0,Mountain,Shen,Rengar,Akali,Mel,Karma,Aurora,LeeSin,Hwei,Zeri,Pyke
4527195678,0,11,1,0,4,8,2,0,0,0,0,15442,6.8,17142,204,52,-3924,-3699,20.4,1544.2,15,1,1,8,4,6,2,1,1,1,19366,7.6,20841,254,76,3924,3699,25.4,1936.6,Ocean,Renekton,Ambessa,Malzahar,Zeri,Pantheon,Shen,Chogath,Malzahar,Mel,Pantheon
4507963275,0,15,3,0,1,4,2,0,0,0,0,14996,6.8,17555,232,55,-844,-1002,23.2,1499.6,38,2,1,4,1,5,1,1,0,0,15840,7.2,18557,230,64,844,1002,23.0,1584.0,Ocean,Renekton,Ambessa,Syndra,Aphelios,Blitzcrank,Ambessa,Zed,Yone,Ziggs,Sona
4503353744,0,13,1,0,2,9,3,1,0,1,0,15325,6.8,17258,238,53,-2368,-250,23.8,1532.5,16,2,1,9,2,14,1,1,0,0,17693,7.0,17508,201,48,2368,250,20.1,1769.3,Chemtech,Aurora,Khazix,Malzahar,Kaisa,Alistar,KSante,Chogath,Jayce,Jhin,Nami
4439955992,0,12,0,1,1,8,2,0,0,0,0,13967,6.6,15942,196,52,-3789,-4083,19.6,1396.7,14,2,0,8,1,13,0,0,0,0,17756,7.4,20025,223,52,3789,4083,22.3,1775.6,Ocean,Jayce,Diana,Yone,Ezreal,Neeko,Yorick,Ambessa,Cassiopeia,Kalista,Braum
4470700063,0,22,6,1,3,8,4,0,0,0,0,15032,6.8,16226,221,48,-2798,-2403,22.1,1503.2,17,3,0,8,3,5,2,1,1,1,17830,7.0,18629,215,60,2798,2403,21.5,1783.0,Chemtech,Rumble,Nidalee,Yasuo,Kalista,Karma,KSante,Karthus,Quinn,Corki,Alistar
4468105635,1,15,2,1,11,6,9,1,1,0,0,19045,7.4,20131,227,70,3387,2782,22.7,1904.5,37,4,0,6,11,8,0,0,0,0,15658,6.8,17349,187,45,-3387,-2782,18.7,1565.8,Cloud,Ambessa,Diana,Malzahar,Jhin,Janna,Riven,Ambessa,Ekko,Zeri,Neeko
4524577264,0,16,5,0,4,5,7,0,0,0,0,15820,7.0,18001,242,58,-758,-392,24.2,1582.0,16,3,1,5,4,4,2,1,1,0,16578,7.2,18393,229,52,758,392,22.9,1657.8,Chemtech,Ambessa,Qiyana,Ekko,Kaisa,Poppy,Renekton,Diana,Ryze,Aphelios,Lulu
4513785309,0,16,4,0,3,10,3,0,0,0,0,14536,6.6,15452,201,44,-3203,-2199,20.1,1453.6,18,4,1,10,3,8,0,0,0,0,17739,7.2,17651,212,36,3203,2199,21.2,1773.9,Infernal,Irelia,Rengar,Ryze,Zeri,Nautilus,Zaahen,Nocturne,Hwei,Ziggs,Pyke
4518324429,1,21,5,1,5,1,5,2,1,1,0,16833,7.0,18765,244,65,3246,1680,24.4,1683.3,24,2,0,1,5,0,0,0,0,0,13587,6.6,17085,219,54,-3246,-1680,21.9,1358.7,Infernal,Gnar,MonkeyKing,Viktor,Corki,Nami,Riven,LeeSin,Ahri,Tristana,Karma
4470196498,1,14,1,0,8,11,8,0,0,0,0,16483,6.8,16652,186,50,-1412,-405,18.6,1648.3,14,3,1,11,8,18,1,1,0,0,17895,6.8,17057,208,38,1412,405,20.8,1789.5,Chemtech,Fiora,MonkeyKing,Orianna,Sivir,Renata,Rumble,Zed,Yone,Yunara,Nami
4456521073,1,16,5,1,9,1,8,0,0,0,0,17483,7.8,20101,239,60,3502,3747,23.9,1748.3,17,5,0,1,9,2,0,0,0,0,13981,6.6,16354,214,52,-3502,-3747,21.4,1398.1,Infernal,Fiora,Chogath,Sylas,Tristana,Poppy,Renekton,Qiyana,Viktor,Yunara,Leona
4483263508,0,80,1,0,1,7,1,0,0,0,0,14400,6.4,16399,215,43,-2884,-3321,21.5,1440.0,35,0,1,7,1,5,1,1,0,0,17284,7.2,19720,239,66,2884,3321,23.9,1728.4,Mountain,Rumble,Nocturne,Neeko,Kaisa,Pantheon,Riven,Nidalee,Zoe,Ezreal,Leona
4515791931,1,16,0,1,12,6,12,2,1,1,0,18661,6.8,18012,197,60,2479,1210,19.7,1866.1,22,2,0,6,12,6,0,0,0,0,16182,6.6,16802,203,44,-2479,-1210,20.3,1618.2,Hextech,Aatrox,Qiyana,Mel,Jhin,Lulu,Vladimir,Talon,Ryze,Tristana,Nautilus
4524489570,1,15,1,1,8,5,8,0,0,0,0,17603,7.0,18424,224,60,1835,1172,22.4,1760.3,19,1,0,5,8,7,2,1,1,0,15768,6.8,17252,186,60,-1835,-1172,18.6,1576.8,Cloud,Sion,Diana,Neeko,Zeri,Janna,Sion,Nidalee,Sylas,Sivir,Leona
4442539318,0,14,2,0,1,11,0,0,0,0,0,13643,6.6,16564,199,60,-5479,-3332,19.9,1364.3,14,1,1,11,1,12,0,0,0,0,19122,7.2,19896,226,44,5479,3332,22.6,1912.2,Cloud,Shen,MonkeyKing,Malzahar,Sivir,Neeko,Rumble,Karthus,Hwei,Smolder,Janna
4438353686,0,17,5,0,5,11,5,0,0,0,0,16228,6.6,17098,232,40,-1957,-963,23.2,1622.8,20,3,1,11,5,14,2,1,1,0,18185,7.0,18061,188,52,1957,963,18.8,1818.5,Infernal,Shen,Nidalee,Zoe,Xayah,Renata,Gnar,Ambessa,Mel,Aphelios,Janna
4496821254,0,15,2,1,9,6,9,2,1,1,0,18050,7.4,19654,239,37,1949,214,23.9,1805.0,12,1,0,6,9,2,0,0,0,0,16101,7.0,19440,214,58,-1949,-214,21.4,1610.1,Hextech,Vladimir,Aatrox,Mel,MissFortune,Leona,KSante,Sylas,Viktor,Caitlyn,Pantheon
4527154540,0,167,1,1,5,8,6,0,0,0,0,16007,6.8,17474,206,52,-1729,-2105,20.6,1600.7,18,2,0,8,5,8,2,1,1,0,17736,7.4,19579,209,64,1729,2105,20.9,1773.6,Mountain,Aurora,Jayce,Viktor,Corki,Bard,Vayne,DrMundo,Orianna,Smolder,Pantheon
4497834161,1,20,0,1,10,5,8,1,1,0,1,17979,7.0,17675,194,48,3112,535,19.4,1797.9,16,1,0,5,10,2,0,0,0,0,14867,6.4,17140,189,52,-3112,-535,18.9,1486.7,Hextech,Riven,MonkeyKing,Malzahar,Caitlyn,Pantheon,Irelia,Qiyana,Orianna,Xayah,Blitzcrank
4527466220,0,37,4,0,3,6,3,1,0,1,0,15552,7.0,18535,240,48,-1462,-607,24.0,1555.2,18,0,1,6,3,7,1,1,0,0,17014,7.0,19142,245,54,1462,607,24.5,1701.4,Mountain,Jax,Karthus,Akali,Kaisa,Thresh,Gnar,DrMundo,Quinn,Ashe,Thresh
4472056933,1,15,1,1,12,6,16,0,0,0,0,18850,6.8,17995,216,55,3293,987,21.6,1885.0,13,3,0,6,12,7,0,0,0,0,15557,6.8,17008,210,37,-3293,-987,21.0,1555.7,Infernal,KSante,JarvanIV,Jayce,Caitlyn,Nautilus,Irelia,Sylas,Jayce,Draven,Alistar
4445137863,0,18,2,0,3,7,3,0,0,0,0,14698,6.6,16625,224,53,-1723,-2525,22.4,1469.8,16,4,1,7,3,4,1,1,0,0,16421,7.0,19150,216,64,1723,2525,21.6,1642.1,Mountain,Rumble,Nocturne,Quinn,Kaisa,Janna,Vayne,Diana,Irelia,Draven,Karma
4473216293,0,102,0,0,2,10,1,0,0,0,0,13456,6.6,16144,164,50,-5199,-3608,16.4,1345.6,16,2,1,10,2,8,1,1,0,0,18655,7.4,19752,245,47,5199,3608,24.5,1865.5,Ocean,Ambessa,Diana,Irelia,Sivir,Rell,Renekton,Khazix,Neeko,Sivir,Bard
4482149055,0,49,2,1,4,4,4,1,0,1,0,16777,6.8,18671,243,60,441,-233,24.3,1677.7,14,1,0,4,4,5,1,1,0,0,16336,7.2,18904,251,60,-441,233,25.1,1633.6,Ocean,Riven,Khazix,Sylas,Caitlyn,Lulu,Jax,Karthus,Viktor,Taliyah,Nautilus
4484008724,1,28,1,1,12,7,13,0,0,0,0,19146,7.4,19236,214,55,2994,2952,21.4,1914.6,11,3,0,7,12,7,1,1,0,0,16152,6.6,16284,175,50,-2994,-2952,17.5,1615.2,Chemtech,Gangplank,Sylas,Syndra,Zeri,Bard,Jayce,Chogath,Ekko,Ziggs,Thresh
4449306681,0,15,5,1,10,11,7,0,0,0,0,18027,6.8,18601,212,46,850,2442,21.2,1802.7,15,1,0,11,10,16,1,1,0,0,17177,6.4,16159,174,42,-850,-2442,17.4,1717.7,Cloud,Sion,Sylas,Jayce,Draven,Blitzcrank,Aurora,Talon,Neeko,Yunara,Alistar
4513160500,1,19,4,0,11,6,9,1,0,1,0,17612,6.8,18342,212,46,1227,1050,21.2,1761.2,17,4,1,6,11,5,0,0,0,0,16385,6.8,17292,169,41,-1227,-1050,16.9,1638.5,Hextech,Rumble,JarvanIV,Hwei,Aphelios,Lulu,Vayne,LeeSin,Akali,Ashe,Blitzcrank
4478297307,0,13,2,0,0,4,0,0,0,0,0,14102,6.6,16718,225,64,-1936,-2432,22.5,1410.2,12,3,1,4,0,4,1,1,0,0,16038,7.2,19150,236,56,1936,2432,23.6,1603.8,Infernal,Jax,Jayce,Syndra,Kalista,Karma,Zaahen,DrMundo,Orianna,Taliyah,Thresh
4526158694,1,14,3,0,13,3,11,1,1,0,0,18000,7.0,18718,214,40,3330,3501,21.4,1800.0,16,1,1,3,13,3,0,0,0,0,14670,6.2,15217,209,42,-3330,-3501,20.9,1467.0,Infernal,Gnar,Chogath,Quinn,Ashe,Neeko,Yorick,Karthus,Taliyah,Caitlyn,Nautilus
4525865804,1,13,6,1,8,8,7,1,1,0,0,16613,6.8,17888,229,44,-271,99,22.9,1661.3,15,4,0,8,8,4,0,0,0,0,16884,6.8,17789,232,44,271,-99,23.2,1688.4,Cloud,Vayne,Qiyana,Neeko,Lucian,Sona,Shen,Nidalee,Jayce,Jhin,Bard
4479921636,1,15,3,1,8,2,11,2,1,1,0,17903,7.4,19614,216,55,3249,1410,21.6,1790.3,12,0,0,2,8,1,0,0,0,0,14654,7.0,18204,231,60,-3249,-1410,23.1,1465.4,Infernal,Aatrox,Nidalee,Cassiopeia,Corki,Leona,Jayce,Nocturne,Cassiopeia,Mel,Janna
4454104065,1,19,4,0,10,5,8,0,0,0,0,17907,7.4,19004,203,43,1227,2404,20.3,1790.7,38,7,1,5,10,11,0,0,0,0,16680,6.6,16600,218,40,-1227,-2404,21.8,1668.0,Chemtech,Sion,DrMundo,Sylas,Yunara,Alistar,Riven,LeeSin,Sylas,Aphelios,Neeko
4519295854,0,11,1,0,8,8,6,1,1,0,0,16002,6.8,17397,177,52,-1260,-1183,17.7,1600.2,11,2,1,8,8,13,0,0,0,0,17262,7.0,18580,209,56,1260,1183,20.9,1726.2,Hextech,Vayne,XinZhao,Mel,Ziggs,Pantheon,Vayne,Aatrox,Viktor,Aphelios,Pyke
4518840459,0,15,2,1,4,6,4,1,1,0,0,14816,6.8,17070,204,46,-1631,-1140,20.4,1481.6,48,2,0,6,4,9,0,0,0,0,16447,6.8,18210,239,40,1631,1140,23.9,1644.7,Chemtech,Gangplank,Aatrox,Neeko,Mel,Nami,Gangplank,Chogath,Akali,Aphelios,Pyke
4455643326,1,15,2,0,5,3,4,1,1,0,0,16093,7.2,19191,245,49,517,222,24.5,1609.3,14,4,1,3,5,1,0,0,0,0,15576,7.0,18969,213,78,-517,-222,21.3,1557.6,Hextech,Jayce,Jayce,Zoe,MissFortune,Pantheon,Shen,Khazix,Taliyah,Xayah,Nami
4497647239,1,13,1,1,8,6,8,2,1,1,1,18239,7.0,17409,199,46,2258,-819,19.9,1823.9,42,0,0,6,8,5,0,0,0,0,15981,7.0,18228,211,50,-2258,819,21.1,1598.1,Cloud,Renekton,Chogath,Akali,Kaisa,Braum,Shen,Nidalee,Ekko,Kalista,Nami
4497608843,0,39,0,1,9,7,8,0,0,0,0,16969,7.0,18552,181,41,416,936,18.1,1696.9,13,3,0,7,9,4,1,1,0,0,16553,6.8,17616,231,42,-416,-936,23.1,1655.3,Cloud,Irelia,Aatrox,Jayce,Draven,Janna,Vayne,Talon,Irelia,Xayah,Leona
4513532408,1,85,6,1,6,3,5,2,1,1,0,18596,7.0,19244,254,71,4633,3451,25.4,1859.6,16,2,0,3,6,3,0,0,0,0,13963,6.6,15793,192,33,-4633,-3451,19.2,1396.3,Ocean,Gwen,Ambessa,Ryze,Xayah,Karma,Gwen,Zed,Taliyah,Corki,Pyke
4492173417,0,16,2,1,4,6,7,1,1,0,0,15702,7.0,17467,230,64,-816,-1189,23.0,1570.2,64,1,0,6,4,7,0,0,0,0,16518,7.2,18656,224,52,816,1189,22.4,1651.8,Chemtech,Aurora,DrMundo,Mel,Jhin,Thresh,Jayce,Diana,Taliyah,Ziggs,Rell
4507155035,0,14,3,0,3,4,3,0,0,0,0,15885,7.2,18620,252,60,-390,-52,25.2,1588.5,19,4,1,4,3,4,1,1,0,0,16275,7.2,18672,258,51,390,52,25.8,1627.5,Chemtech,KSante,Diana,Viktor,Kaisa,Nami,Jax,XinZhao,Yasuo,Sivir,Nautilus
4523988363,1,12,2,0,6,10,4,1,0,1,0,15292,6.8,17766,190,47,-2888,-1772,19.0,1529.2,12,2,1,10,6,11,1,1,0,0,18180,7.2,19538,231,42,2888,1772,23.1,1818.0,Mountain,Vladimir,Aatrox,Zoe,Tristana,Bard,KSante,JarvanIV,Ryze,Ziggs,Rell
4477273718,1,14,1,1,4,2,4,0,0,0,0,15843,7.2,18349,236,47,1284,395,23.6,1584.3,17,3,0,2,4,1,1,1,0,0,14559,7.0,17954,204,64,-1284,-395,20.4,1455.9,Infernal,Yorick,Sylas,Mel,Kaisa,Poppy,Vayne,JarvanIV,Viktor,Ziggs,Sona
4462513119,0,43,2,0,5,7,5,1,1,0,0,16028,7.0,18310,216,65,-1437,-770,21.6,1602.8,12,22,1,7,5,9,0,0,0,0,17465,7.0,19080,259,48,1437,770,25.9,1746.5,Infernal,Jayce,Ambessa,Mel,Zeri,Braum,Yorick,Jayce,Syndra,Taliyah,Leona
4492355025,0,18,4,0,7,8,9,1,1,0,0,15718,6.6,16225,159,32,-1012,-316,15.9,1571.8,18,1,1,8,7,13,0,0,0,0,16730,6.6,16541,192,42,1012,316,19.2,1673.0,Ocean,Gangplank,Rengar,Malzahar,Zeri,Leona,Vladimir,JarvanIV,Ekko,Kaisa,Pyke
4525968792,0,12,3,0,11,9,13,1,1,0,0,17378,6.8,17926,167,46,202,1030,16.7,1737.8,14,0,1,9,11,9,1,0,1,0,17176,7.0,16896,203,42,-202,-1030,20.3,1717.6,Cloud,KSante,Diana,Sylas,Jhin,Nautilus,Vayne,LeeSin,Sylas,Corki,Sona
4296004784,1,19,5,1,6,2,6,1,1,0,0,17354,7.4,19609,263,64,2944,3092,26.3,1735.4,21,6,0,2,6,2,0,0,0,0,14410,6.4,16517,232,44,-2944,-3092,23.2,1441.0,Mountain,Yorick,Khazix,Ahri,Tristana,Bard,Ambessa,Diana,Irelia,Jhin,Braum
4520626535,1,12,5,0,13,7,13,1,1,0,0,19718,7.6,20453,215,68,3614,3374,21.5,1971.8,18,3,1,7,13,3,1,0,1,0,16104,6.6,17079,192,46,-3614,-3374,19.2,1610.4,Infernal,Gwen,Aatrox,Ahri,Mel,Poppy,Sion,Ambessa,Viktor,Corki,Pantheon
4474969616,1,20,3,0,11,5,9,1,1,0,1,20245,7.2,18815,245,47,4733,1669,24.5,2024.5,124,1,1,5,11,8,0,0,0,0,15512,6.8,17146,182,52,-4733,-1669,18.2,1551.2,Hextech,Fiora,DrMundo,Mel,Smolder,Senna,Yorick,Ambessa,Orianna,Ziggs,Senna
4469964060,0,16,4,0,7,12,2,0,0,0,0,15869,6.8,16808,162,48,-4369,-3324,16.2,1586.9,20,2,1,12,7,23,1,1,0,0,20238,7.6,20132,242,45,4369,3324,24.2,2023.8,Hextech,Riven,Nidalee,Sylas,Caitlyn,Braum,Riven,Karthus,Malzahar,Aphelios,Neeko
4489610844,0,17,4,0,4,13,3,0,0,0,0,15321,6.2,16450,198,44,-4562,-2816,19.8,1532.1,18,3,1,13,4,12,1,0,1,0,19883,7.2,19266,222,43,4562,2816,22.2,1988.3,Mountain,Vayne,DrMundo,Hwei,Kaisa,Rell,Jax,Khazix,Mel,Taliyah,Nautilus
4417424903,0,10,0,1,8,6,5,0,0,0,0,16293,7.2,18611,218,44,-176,351,21.8,1629.3,14,3,0,6,8,5,0,0,0,0,16469,7.0,18260,203,56,176,-351,20.3,1646.9,Mountain,Vladimir,DrMundo,Viktor,Aphelios,Bard,Zaahen,Nidalee,Ekko,Sivir,Bard
4495098102,1,39,3,1,10,6,12,2,1,1,1,19669,7.4,19333,220,62,4456,2338,22.0,1966.9,14,3,0,6,10,3,0,0,0,0,15213,6.6,16995,196,40,-4456,-2338,19.6,1521.3,Ocean,Ambessa,Nocturne,Malzahar,Zeri,Bard,Gwen,DrMundo,Neeko,Tristana,Leona
4525381910,0,15,2,0,7,10,2,1,1,0,0,17093,7.0,18200,217,60,-492,175,21.7,1709.3,12,1,1,10,7,10,0,0,0,0,17585,7.0,18025,214,39,492,-175,21.4,1758.5,Infernal,Jax,Khazix,Akali,Sivir,Bard,Jax,LeeSin,Irelia,Zeri,Rakan
4520723011,1,35,2,1,5,0,4,1,1,0,0,17434,7.2,18954,257,54,4612,3848,25.7,1743.4,11,1,0,0,5,0,0,0,0,0,12822,6.4,15106,203,44,-4612,-3848,20.3,1282.2,Chemtech,Renekton,XinZhao,Ryze,Caitlyn,Braum,Irelia,Sylas,Yone,Ashe,Lulu
4456066920,1,15,4,0,1,5,0,0,0,0,0,14250,6.8,17406,238,49,-1461,241,23.8,1425.0,20,5,1,5,1,5,2,1,1,0,15711,6.6,17165,228,34,1461,-241,22.8,1571.1,Infernal,Yorick,Zed,Orianna,MissFortune,Pantheon,Vladimir,Khazix,Malzahar,Zeri,Bard
4527078007,1,58,1,1,12,9,13,1,0,1,0,19104,7.0,17733,204,48,2241,1077,20.4,1910.4,17,2,0,9,12,11,1,1,0,0,16863,6.8,16656,200,48,-2241,-1077,20.0,1686.3,Infernal,Fiora,Karthus,Syndra,Corki,Lulu,Vayne,Khazix,Hwei,Taliyah,Bard
4519668670,0,136,4,1,9,5,9,0,0,0,0,17700,6.8,18269,216,38,2986,2450,21.6,1770.0,16,0,0,5,9,8,0,0,0,0,14714,6.4,15819,154,48,-2986,-2450,15.4,1471.4,Hextech,Gnar,Qiyana,Jayce,Yunara,Thresh,Shen,Khazix,Taliyah,Xayah,Senna
4506187953,1,13,0,0,6,5,5,0,0,0,0,15687,6.6,18199,206,46,-423,716,20.6,1568.7,16,5,1,5,6,6,0,0,0,0,16110,7.0,17483,219,44,423,-716,21.9,1611.0,Chemtech,Jayce,Nidalee,Sylas,Taliyah,Bard,Fiora,Rengar,Ryze,Lucian,Senna
4492581093,1,14,0,1,4,4,6,0,0,0,0,15866,7.0,18127,221,53,218,-598,22.1,1586.6,40,3,0,4,4,4,1,1,0,0,15648,7.2,18725,219,60,-218,598,21.9,1564.8,Mountain,Gangplank,JarvanIV,Orianna,Kalista,Blitzcrank,Aurora,Ambessa,Malzahar,Kalista,Sona
4467013269,1,38,3,0,6,7,7,2,1,1,0,16079,7.0,19081,203,48,-1289,918,20.3,1607.9,27,5,1,7,6,8,0,0,0,0,17368,6.8,18163,264,42,1289,-918,26.4,1736.8,Chemtech,Shen,Nidalee,Ryze,Yunara,Nautilus,Riven,Karthus,Mel,Caitlyn,Bard
4491334204,1,19,7,1,13,5,14,0,0,0,0,19610,7.6,20901,220,51,4491,5575,22.0,1961.0,17,1,0,5,13,4,1,1,0,0,15119,6.2,15326,186,51,-4491,-5575,18.6,1511.9,Hextech,Renekton,Karthus,Yasuo,Sivir,Leona,Gwen,Ambessa,Mel,Corki,Senna
4467843663,1,13,0,1,7,4,10,0,0,0,0,16597,6.8,17747,232,36,2296,773,23.2,1659.7,13,0,0,4,7,4,0,0,0,0,14301,6.8,16974,153,55,-2296,-773,15.3,1430.1,Hextech,Vayne,Khazix,Hwei,Kalista,Nautilus,Vladimir,Talon,Cassiopeia,Lucian,Braum
